page_number,zpid,url,imgHouse,address,price,unformattedPrice,latLong,isHomeRecomendation,brokerName,homeType,beds,baths,areas,livingArea,taxAssessedValue,lotAreaValue,lotAreaUnit,daysOnZillow,zestimate,statusType,homeStatus
7,321906043,https://www.zillow.com/homedetails/220-Central-Park-S-APT-32A-New-York-NY-10019/321906043_zpid/,https://photos.zillowstatic.com/fp/510d2b4104ac482790da63d8254f390c-p_e.jpg,"220 Central Park S APT 32A, New York, NY 10019","$39,000,000",39000000,"{'latitude': 40.767, 'longitude': -73.97974}",False,Listing by: Corcoran,CONDO,4,5,3703,3703,2397177,,,80,,FOR_SALE,FOR_SALE
7,29790689,https://www.zillow.com/homedetails/250-Newman-Ave-Bronx-NY-10473/29790689_zpid/,https://photos.zillowstatic.com/fp/3c7da25f3ed15104af2c8de413e2e6a6-p_e.jpg,"250 Newman Avenue, Bronx, NY 10473","$859,000",859000,"{'latitude': 40.81103, 'longitude': -73.854164}",False,"Listing by: The Select Team, LLC",MULTI_FAMILY,5,3,2470,2470,855000,4415,sqft,16,,FOR_SALE,FOR_SALE
7,245371256,https://www.zillow.com/homedetails/4410-Ketcham-St-APT-3F-Flushing-NY-11373/245371256_zpid/,https://photos.zillowstatic.com/fp/eb23c00c51b92aa4d335900993ddf77b-p_e.jpg,"44-10 Ketcham St. #3F, Elmhurst, NY 11373","$349,000",349000,"{'latitude': 40.742752, 'longitude': -73.87963}",False,Listing by: EXP Realty,CONDO,1,1,700,700,4988000,,,1,,FOR_SALE,FOR_SALE
7,79741963,https://www.zillow.com/homedetails/61-03-255th-St-899-Little-Neck-NY-11362/79741963_zpid/,https://photos.zillowstatic.com/fp/32a5c5fee5815ff6ca305892cab7159c-p_e.jpg,"61-03 255th St #899, Little Neck, NY 11362","$259,000",259000,"{'latitude': 40.757935, 'longitude': -73.72385}",False,Listing by: Corcoran,CONDO,1,1,0,0,,,,3,323200,FOR_SALE,FOR_SALE
7,32280126,https://www.zillow.com/homedetails/262-Utter-Ave-Staten-Island-NY-10314/32280126_zpid/,https://photos.zillowstatic.com/fp/a5e536c569581c4472f38b04808b4d6f-p_e.jpg,"262 Utter Ave, Staten Island, NY 10314","$689,000",689000,"{'latitude': 40.617928, 'longitude': -74.12264}",False,Listing by: Keller Williams Realty Staten Island,SINGLE_FAMILY,3,2,1002,1002,662000,3920.4,sqft,23,712000,FOR_SALE,FOR_SALE
7,32218351,https://www.zillow.com/homedetails/10221-Davenport-Ct-Jamaica-NY-11414/32218351_zpid/,https://photos.zillowstatic.com/fp/56a2052e8f0edb3bebce2e06c5b63c3e-p_e.jpg,"10221 Davenport Court, Howard Beach, NY 11414","$350,000",350000,"{'latitude': 40.65374, 'longitude': -73.82887}",False,Listing by: Silvius Properties,SINGLE_FAMILY,2,1,800,800,446000,2000,sqft,12,,FOR_SALE,FOR_SALE
7,30766733,https://www.zillow.com/homedetails/552-E-80th-St-Brooklyn-NY-11236/30766733_zpid/,https://photos.zillowstatic.com/fp/3014ec0941a00338d676f287e51914b5-p_e.jpg,"552 E 80th St, Brooklyn, NY 11236","$868,000",868000,"{'latitude': 40.639465, 'longitude': -73.91815}",False,Listing by: Remax Edge,SINGLE_FAMILY,4,2,968,968,626000,,,3,875900,FOR_SALE,FOR_SALE
7,455059542,https://www.zillow.com/homedetails/151-15-12th-Ave-1-Whitestone-NY-11357/455059542_zpid/,https://photos.zillowstatic.com/fp/3527b362299f1b05452af626d0e75bfe-p_e.jpg,"151-15 12th Ave #1, Whitestone, NY 11357","$685,000",685000,"{'latitude': 40.79155, 'longitude': -73.811714}",False,Listing by: Carollo Real Estate,SINGLE_FAMILY,3,2,1440,1440,,,,12,707900,FOR_SALE,FOR_SALE
7,32168291,https://www.zillow.com/homedetails/8710-149th-Ave-APT-2L-Jamaica-NY-11414/32168291_zpid/,https://photos.zillowstatic.com/fp/846a2f0cb555908cbb80e7a39410a412-p_e.jpg,"8710 149th Avenue #2L, Howard Beach, NY 11414","$399,999",399999,"{'latitude': 40.669235, 'longitude': -73.84789}",False,Listing by: Vantage Realty Partners,CONDO,2,2,1000,1000,94301,2.4507,acres,4,,FOR_SALE,FOR_SALE
7,32086206,https://www.zillow.com/homedetails/5753-225th-St-Flushing-NY-11364/32086206_zpid/,https://photos.zillowstatic.com/fp/fb560e3d265059644be5bf4b59e0fb54-p_e.jpg,"57-53 225th Street, Bayside, NY 11364","$1,590,000",1590000,"{'latitude': 40.75169, 'longitude': -73.75313}",False,Listing by: RE/MAX 1st Choice,MULTI_FAMILY,7,5,3370,3370,1448000,3437,sqft,2,,FOR_SALE,FOR_SALE
7,31542481,https://www.zillow.com/homedetails/1235-Park-Ave-3A-New-York-NY-10128/31542481_zpid/,https://photos.zillowstatic.com/fp/488a34f449b5ce742654e3408b05399a-p_e.jpg,"1235 Park Ave #3A, New York, NY 10128","$1,350,000",1350000,"{'latitude': 40.786156, 'longitude': -73.95237}",False,Listing by: Brown Harris Stevens,CONDO,3,2,1500,1500,270034,,,19,,FOR_SALE,FOR_SALE
7,442156085,https://www.zillow.com/homedetails/520-W-28th-St-UNIT-PENTHOUSE-37-New-York-NY-10001/442156085_zpid/,https://photos.zillowstatic.com/fp/449409c94a43946b466462e18efaaff1-p_e.jpg,"520 W 28th St UNIT PENTHOUSE 37, New York, NY 10001","$35,000,000",35000000,"{'latitude': 40.750988, 'longitude': -74.003}",False,Listing by: Compass,CONDO,5,6,6618,6618,3139765,,,52,,FOR_SALE,FOR_SALE
7,30613164,https://www.zillow.com/homedetails/459-Vanderbilt-Ave-Brooklyn-NY-11238/30613164_zpid/,https://photos.zillowstatic.com/fp/f93fba15ce773aa2c66e338975c2365e-p_e.jpg,"459 Vanderbilt Ave, Brooklyn, NY 11238","$2,995,000",2995000,"{'latitude': 40.684616, 'longitude': -73.967834}",False,Listing by: Douglas Elliman,TOWNHOUSE,3,3,2800,2800,1510000,,,61,3000300,FOR_SALE,FOR_SALE
7,455342070,https://www.zillow.com/homedetails/48-B-Edgewater-Park-Park-Bronx-NY-10465/455342070_zpid/,https://photos.zillowstatic.com/fp/b276f0f0462bbab06a3065e3351fe9ff-p_e.jpg,"48 B Edgewater Park #B, Bronx, NY 10465","$447,000",447000,"{'latitude': 40.82342, 'longitude': -73.8115}",False,Listing by: Berkshire Hathaway HS NY Prop,CONDO,3,2,1702,1702,,,,1,,FOR_SALE,FOR_SALE
7,32354446,https://www.zillow.com/homedetails/74-E-Brandis-Ave-Staten-Island-NY-10308/32354446_zpid/,https://photos.zillowstatic.com/fp/0d47c59708fa34c31ff0c373b8873aa3-p_e.jpg,"74 E Brandis Ave, Staten Island, NY 10308","$659,000",659000,"{'latitude': 40.559067, 'longitude': -74.16254}",False,Listing by: RE/MAX Edge,SINGLE_FAMILY,3,2,1200,1200,608000,2400,sqft,97,664700,FOR_SALE,FOR_SALE
7,29843980,https://www.zillow.com/homedetails/1529-Stadium-Ave-Bronx-NY-10465/29843980_zpid/,https://photos.zillowstatic.com/fp/4988eea6ffabc394ed6598bccf3cf442-p_e.jpg,"1529 Stadium Avenue, Bronx, NY 10465","$789,000",789000,"{'latitude': 40.84511, 'longitude': -73.820595}",False,Listing by: Morris Park Realty Group,SINGLE_FAMILY,4,3,2130,2130,766000,2900,sqft,31,,FOR_SALE,FOR_SALE
7,32305131,https://www.zillow.com/homedetails/23-Caswell-Ln-Staten-Island-NY-10314/32305131_zpid/,https://photos.zillowstatic.com/fp/f653403649ead592605dad6b4422964d-p_e.jpg,"23 Caswell Ln, Staten Island, NY 10314","$599,999",599999,"{'latitude': 40.61822, 'longitude': -74.16653}",False,"Listing by: Robert DeFalco Realty, Inc.",TOWNHOUSE,4,3,2054,2054,654000,1742.4,sqft,19,609400,FOR_SALE,FOR_SALE
7,32334901,https://www.zillow.com/homedetails/120-Winham-Ave-Staten-Island-NY-10306/32334901_zpid/,https://photos.zillowstatic.com/fp/e7b1d44a9a9bdf0d9196a4f24ad3044f-p_e.jpg,"120 Winham Ave, Staten Island, NY 10306","$425,000",425000,"{'latitude': 40.564217, 'longitude': -74.10526}",False,Listing by: Coldwell Banker Advantage,SINGLE_FAMILY,2,3,875,875,431000,3484.8,sqft,94,427000,FOR_SALE,FOR_SALE
7,30666361,https://www.zillow.com/homedetails/216-E-21st-St-Brooklyn-NY-11226/30666361_zpid/,https://photos.zillowstatic.com/fp/3022fa9ae7ed8984cda010c41a535e9d-p_e.jpg,"216 E 21st St, Brooklyn, NY 11226","$1,999,999",1999999,"{'latitude': 40.64911, 'longitude': -73.960045}",False,Listing by: SERHANT.,SINGLE_FAMILY,6,2,3507,3507,1871000,,,61,,FOR_SALE,FOR_SALE
7,32048527,https://www.zillow.com/homedetails/4612-161st-St-APT-1D-Flushing-NY-11358/32048527_zpid/,https://photos.zillowstatic.com/fp/5400294bfb0495e38b4865a67a353053-p_e.jpg,"46-12 161st Street #1D, Flushing, NY 11358","$650,000",650000,"{'latitude': 40.75341, 'longitude': -73.80615}",False,Listing by: E Realty International Corp,CONDO,2,2,1280,1280,606881,6074,sqft,0,,FOR_SALE,FOR_SALE
8,448954187,https://www.zillow.com/homedetails/154-23-28th-Ave-Flushing-NY-11354/448954187_zpid/,https://photos.zillowstatic.com/fp/67aa0299fd741e2e10d082f40da30150-p_e.jpg,"154-23 28th Ave, Flushing, NY 11354","$2,088,000",2088000,"{'latitude': 40.772575, 'longitude': -73.80892}",False,Listing by: B Square Realty,SINGLE_FAMILY,3,4,2400,2400,,,,30,,FOR_SALE,FOR_SALE
8,244693406,https://www.zillow.com/homedetails/771-W-End-Ave-APT-9K-New-York-NY-10025/244693406_zpid/,https://photos.zillowstatic.com/fp/dee5e70606696285e052d25c53f4ee7c-p_e.jpg,"771 W End Ave APT 9K, New York, NY 10025","$299,000",299000,"{'latitude': 40.796276, 'longitude': -73.97286}",False,Listing by: R New York,CONDO,1,1,350,350,17970000,,,39,,FOR_SALE,FOR_SALE
8,30584940,https://www.zillow.com/homedetails/156-10th-St-Brooklyn-NY-11215/30584940_zpid/,https://photos.zillowstatic.com/fp/5e53ff480d64308b2b89d790bc9b3c47-p_e.jpg,"156 10th St, Brooklyn, NY 11215","$1,139,000",1139000,"{'latitude': 40.67131, 'longitude': -73.99298}",False,Listing by: Remax Real Estate Professionals,SINGLE_FAMILY,3,2,1600,1600,1302000,,,76,1198300,FOR_SALE,FOR_SALE
8,32104443,https://www.zillow.com/homedetails/8407-262nd-St-Floral-Park-NY-11001/32104443_zpid/,https://photos.zillowstatic.com/fp/9b4584dc8693def19fa2439c964ec3b5-p_e.jpg,"8407 262nd Street, Floral Park, NY 11001","$799,000",799000,"{'latitude': 40.737465, 'longitude': -73.706116}",False,Listing by: EXP Realty,SINGLE_FAMILY,3,2,1288,1288,632000,,,2,,FOR_SALE,FOR_SALE
8,452787229,https://www.zillow.com/homedetails/45-W-Ter-Staten-Island-NY-10312/452787229_zpid/,https://photos.zillowstatic.com/fp/c43bd89b7adb85a6fde45b3d13822a80-p_e.jpg,"45 W Ter, Staten Island, NY 10312","$699,000",699000,"{'latitude': 40.533382, 'longitude': -74.194435}",False,Listing by: DiTommaso Real Estate,SINGLE_FAMILY,3,1,1050,1050,,3999,sqft,31,689700,FOR_SALE,FOR_SALE
8,32080767,https://www.zillow.com/homedetails/18461-Radnor-Rd-Jamaica-NY-11432/32080767_zpid/,https://photos.zillowstatic.com/fp/19a13f198d16266b48f649d543b599a1-p_e.jpg,"184-61 Radnor Road, Jamaica Estates, NY 11432","$5,499,000",5499000,"{'latitude': 40.72343, 'longitude': -73.78079}",False,Listing by: Gateway Homes Realty Inc,SINGLE_FAMILY,5,8,4560,4560,2313000,9020,sqft,58,,FOR_SALE,FOR_SALE
8,2098321095,https://www.zillow.com/homedetails/1830-Madison-St-Ridgewood-NY-11385/2098321095_zpid/,https://photos.zillowstatic.com/fp/9b795eb0cb841693a6917c7ec324bd10-p_e.jpg,"1830 madison st, Ridgewood, NY 11385","$1,098,000",1098000,"{'latitude': 40.702557, 'longitude': -73.90521}",False,Listing by: Alexiou Realty,TOWNHOUSE,18,6,5600,5600,,,,2,,FOR_SALE,FOR_SALE
8,30681793,https://www.zillow.com/homedetails/2111-65th-St-Brooklyn-NY-11204/30681793_zpid/,https://photos.zillowstatic.com/fp/8c172f802793dec1bba93aaeaa9c003a-p_e.jpg,"2111 65th St, Brooklyn, NY 11204","$1,099,099",1099099,"{'latitude': 40.61514, 'longitude': -73.98303}",False,Listing by: RE/MAX Elite,SINGLE_FAMILY,5,2,1640,1640,1139000,1994,sqft,4,1129400,FOR_SALE,FOR_SALE
8,31995600,https://www.zillow.com/homedetails/6333-75th-St-Flushing-NY-11379/31995600_zpid/,https://photos.zillowstatic.com/fp/d21f79da79e6aa58cb86382d3c7a0b8c-p_e.jpg,"6333 75th St, Flushing, NY 11379","$1,325,000",1325000,"{'latitude': 40.717907, 'longitude': -73.880905}",False,Listing by: Keller Williams Realty Liberty,MULTI_FAMILY,4,3,3025,3025,1248000,,,10,,FOR_SALE,FOR_SALE
8,32077933,https://www.zillow.com/homedetails/18319-69th-Ave-Flushing-NY-11365/32077933_zpid/,https://photos.zillowstatic.com/fp/a9a55f9b9b4ad5f1ad72836e9b83f08a-p_e.jpg,"18319 69th Ave, Flushing, NY 11365","$1,699,000",1699000,"{'latitude': 40.734474, 'longitude': -73.78787}",False,Listing by: Julia & Lena Metelev Real Estate Group,SINGLE_FAMILY,3,4,2146,2146,1288000,,,4,,FOR_SALE,FOR_SALE
8,30658104,https://www.zillow.com/homedetails/31-E-43rd-St-Brooklyn-NY-11203/30658104_zpid/,https://photos.zillowstatic.com/fp/ee13f80c13ed2cac8079df309fe03b99-p_e.jpg,"31 E 43rd Street, Brooklyn, NY 11203","$829,000",829000,"{'latitude': 40.6554, 'longitude': -73.93725}",False,Listing by: Pragmatic Property Finder Inc,MULTI_FAMILY,5,2,2112,2112,847000,3125,sqft,4,,FOR_SALE,FOR_SALE
8,79730108,https://www.zillow.com/homedetails/138-29-Jewel-Ave-APT-2D-Flushing-NY-11367/79730108_zpid/,https://photos.zillowstatic.com/fp/32e15ceef880a8086136c93b36c064d1-p_e.jpg,"138-29 Jewel Ave #2D, Kew Garden Hills, NY 11367","$268,888",268888,"{'latitude': 40.72941, 'longitude': -73.82699}",False,Listing by: P R O Links Realty Inc,CONDO,1,1,730,730,,,,0,,FOR_SALE,FOR_SALE
8,2061739851,https://www.zillow.com/homedetails/184-186-Beechwood-Ave-Staten-Island-NY-10301/2061739851_zpid/,https://photos.zillowstatic.com/fp/b20cecf217b06031dde562908033bb02-p_e.jpg,"184-186 Beechwood Ave, Staten Island, NY 10301","$419,900",419900,"{'latitude': 40.6426, 'longitude': -74.08492}",False,Listing by: Wonica REALTORS & Appraisers,MULTI_FAMILY,2,2,2475,2475,,3920.4,sqft,11,415200,FOR_SALE,FOR_SALE
8,62723792,https://www.zillow.com/homedetails/467-Dongan-Hills-Ave-Staten-Island-NY-10305/62723792_zpid/,https://photos.zillowstatic.com/fp/d6a830554fd9e4f364b988785343b9d9-p_e.jpg,"467 Dongan Hills Ave, Staten Island, NY 10305","$825,000",825000,"{'latitude': 40.581516, 'longitude': -74.08734}",False,Listing by: DiTommaso Real Estate,SINGLE_FAMILY,3,3,1560,1560,686000,2613.6,sqft,12,831500,FOR_SALE,FOR_SALE
8,245460301,https://www.zillow.com/homedetails/3960-54th-St-APT-6H-Flushing-NY-11377/245460301_zpid/,https://photos.zillowstatic.com/fp/37ccea2967e913912eb8159d50a55598-p_e.jpg,"39-60 54th Street #6H, Woodside, NY 11377","$519,000",519000,"{'latitude': 40.74675, 'longitude': -73.91002}",False,Listing by: Wagner & Kelly Inc,CONDO,2,1,835,835,15329000,,,0,,FOR_SALE,FOR_SALE
8,245003893,https://www.zillow.com/homedetails/2940-W-5th-St-22L-Brooklyn-NY-11224/245003893_zpid/,https://photos.zillowstatic.com/fp/41f3f5f3ec77bb4b6e7c154b11f01170-p_e.jpg,"2940 W 5th St #22L, Brooklyn, NY 11224","$529,000",529000,"{'latitude': 40.577427, 'longitude': -73.97379}",False,Listing by: Remax Edge,CONDO,2,1,950,950,52390000,,,1,,FOR_SALE,FOR_SALE
8,79741357,https://www.zillow.com/homedetails/147-35-Village-Rd-APT-35D-Jamaica-NY-11435/79741357_zpid/,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.71704864501953,-73.81281280517578&key=AIzaSyBWYJWCA8FNMQvSe_k3LKfDGJaEgdKwsco&signature=H3KD33O-oKHHWQlRvqkUk9FkzpI=","147-35 Village Road #35D, Briarwood, NY 11435","$250,000",250000,"{'latitude': 40.71705, 'longitude': -73.81281}",False,Listing by: Coldwell Banker American Homes,CONDO,1,1,750,750,,,,0,,FOR_SALE,FOR_SALE
8,32050516,https://www.zillow.com/homedetails/17021-Lithonia-Ave-Flushing-NY-11365/32050516_zpid/,https://photos.zillowstatic.com/fp/0abdd606b25179766f3073f052930a81-p_e.jpg,"17021 Lithonia Avenue, Flushing, NY 11365","$1,428,000",1428000,"{'latitude': 40.74853, 'longitude': -73.79733}",False,Listing by: E Realty International Corp,MULTI_FAMILY,1,1,1900,1900,1121000,2058,sqft,2,,FOR_SALE,FOR_SALE
8,2101696146,https://www.zillow.com/homedetails/2124-45th-Ave-Long-Island-City-NY-11101/2101696146_zpid/,https://photos.zillowstatic.com/fp/926d6e0cd473236d4069f3280303aef2-p_e.jpg,"2124 45th Ave, Long Island City, NY 11101","$1,100,000",1100000,"{'latitude': 40.7471, 'longitude': -73.9468}",False,Listing by: Keller Williams Realty Landmark,SINGLE_FAMILY,5,3,1728,1728,,,,95,1080400,FOR_SALE,FOR_SALE
8,32282998,https://www.zillow.com/homedetails/249-Dickie-Ave-Staten-Island-NY-10314/32282998_zpid/,https://photos.zillowstatic.com/fp/2bf29c609d90fa65bfef1602462a1f0f-p_e.jpg,"249 Dickie Ave, Staten Island, NY 10314","$619,900",619900,"{'latitude': 40.617912, 'longitude': -74.13755}",False,Listing by: Berkshire Hathaway HomeService Cangiano Estates,SINGLE_FAMILY,2,1,800,800,518000,3049.2,sqft,3,630800,FOR_SALE,FOR_SALE
8,30593023,https://www.zillow.com/homedetails/361-Eastern-Pkwy-Brooklyn-NY-11216/30593023_zpid/,https://photos.zillowstatic.com/fp/8d6054d47ed3656944acc715935578be-p_e.jpg,"361 Eastern Parkway, Brooklyn, NY 11216","$1,200,000",1200000,"{'latitude': 40.670822, 'longitude': -73.95663}",False,Listing by: Coldwell Banker Realty,MULTI_FAMILY,3,2,2808,2808,1591000,1900,sqft,16,,FOR_SALE,FOR_SALE
8,31540062,https://www.zillow.com/homedetails/4-E-80th-St-New-York-NY-10075/31540062_zpid/,https://photos.zillowstatic.com/fp/844afeca672e63d85816b8eeed317c01-p_e.jpg,"4 E 80th St, New York, NY 10075","$49,950,000",49950000,"{'latitude': 40.77723, 'longitude': -73.96277}",False,Listing by: Modlin Group,TOWNHOUSE,9,12,20000,20000,44271000,,,260,,FOR_SALE,FOR_SALE
8,455361718,https://www.zillow.com/homedetails/2944-W-5th-St-APT-18R-Brooklyn-NY-11224/455361718_zpid/,https://photos.zillowstatic.com/fp/3c9ff4bbe0960ab0613c2c47f69a897a-p_e.jpg,"2944 W 5th Street #18R, Brooklyn, NY 11224","$499,000",499000,"{'latitude': 40.57673, 'longitude': -73.972984}",False,Listing by: VYLLA Home,CONDO,3,2,1250,1250,,,,0,,FOR_SALE,FOR_SALE
8,32083438,https://www.zillow.com/homedetails/20804-50th-Ave-Flushing-NY-11364/32083438_zpid/,https://photos.zillowstatic.com/fp/d7af66396374041ce49110cf60481293-p_e.jpg,"208-04 50th Avenue, Bayside, NY 11364","$1,328,800",1328800,"{'latitude': 40.75214, 'longitude': -73.77156}",False,Listing by: Douglas Elliman Real Estate,SINGLE_FAMILY,2,2,1495,1495,1163000,6000,sqft,2,,FOR_SALE,FOR_SALE
8,143092088,https://www.zillow.com/homedetails/262-W-11th-St-New-York-NY-10014/143092088_zpid/,https://photos.zillowstatic.com/fp/7b204f29dc5ea92aa8a1574c18968bb0-p_e.jpg,"262 W 11th St, New York, NY 10014","$17,500,000",17500000,"{'latitude': 40.735935, 'longitude': -74.00385}",False,Listing by: Douglas Elliman,TOWNHOUSE,6,6,5100,5100,18035000,,,110,,FOR_SALE,FOR_SALE
8,32162254,https://www.zillow.com/homedetails/10701-Monterey-St-Queens-Village-NY-11429/32162254_zpid/,https://photos.zillowstatic.com/fp/1836a9b6cef700d2f4d68ae27742ee62-p_e.jpg,"107-01 Monterey Street, Queens Village, NY 11429","$949,000",949000,"{'latitude': 40.710365, 'longitude': -73.73824}",False,Listing by: Resource Realty Group,MULTI_FAMILY,6,2,2552,2552,1099000,5019,sqft,4,,FOR_SALE,FOR_SALE
8,112118581,https://www.zillow.com/homedetails/108-Giffords-Ln-Staten-Island-NY-10308/112118581_zpid/,https://photos.zillowstatic.com/fp/d319729c4c1f740c3d290366d9cf3c64-p_e.jpg,"108 Giffords Ln, Staten Island, NY 10308","$2,099,999",2099999,"{'latitude': 40.553642, 'longitude': -74.151985}",False,Listing by: Get Listed ! Get Sold ! NYC,MULTI_FAMILY,5,5,4200,4200,1208000,0.52,acres,17,2058800,FOR_SALE,FOR_SALE
8,32152562,https://www.zillow.com/homedetails/22415-Edmore-Ave-Jamaica-NY-11428/32152562_zpid/,https://photos.zillowstatic.com/fp/4399347b75d9bcf3a8f4cbcdabd95e79-p_e.jpg,"22415 Edmore Avenue, Queens Village, NY 11428","$799,000",799000,"{'latitude': 40.72532, 'longitude': -73.73176}",False,Listing by: Signature Premier Properties,SINGLE_FAMILY,3,2,1152,1152,699000,3000,sqft,3,,FOR_SALE,FOR_SALE
8,455361918,https://www.zillow.com/homedetails/575-4th-6-Brooklyn-6-Brooklyn-NY-11215/455361918_zpid/,https://photos.zillowstatic.com/fp/382ef00c970c78d1bab517cca32b90af-p_e.jpg,"575 4TH Avenue #6, Brooklyn, NY 11215","$825,000",825000,{},False,Listing by: EXP Realty,CONDO,1,1,670,670,,,,0,,FOR_SALE,FOR_SALE
8,30654516,https://www.zillow.com/homedetails/5515-Tilden-Ave-Brooklyn-NY-11203/30654516_zpid/,https://photos.zillowstatic.com/fp/3b6c86c4f66fae7f85bc301ca72803c1-p_e.jpg,"5515 Tilden Ave, Brooklyn, NY 11203","$325,000",325000,"{'latitude': 40.648758, 'longitude': -73.924675}",False,Listing by: Janus Realty Group LLC,SINGLE_FAMILY,3,2,1252,1252,645000,,,31,,FOR_SALE,FOR_SALE
8,447519076,https://www.zillow.com/homedetails/209-80-18th-Ave-APT-2G-Bayside-NY-11360/447519076_zpid/,https://photos.zillowstatic.com/fp/3cfa7a7cbab2bbe8fbb3accd740272bb-p_e.jpg,"209-80 18th Avenue #2G, Bayside, NY 11360","$264,990",264990,{},False,Listing by: HomeSmart Premier Living Rlty,CONDO,2,1,1100,1100,,,,3,,FOR_SALE,FOR_SALE
8,32287183,https://www.zillow.com/homedetails/93-Pleasant-Valley-Ave-Staten-Island-NY-10304/32287183_zpid/,https://photos.zillowstatic.com/fp/991d4c03d8dfc73deb7457ae29bee995-p_e.jpg,"93 Pleasant Valley Ave, Staten Island, NY 10304","$399,000",399000,"{'latitude': 40.616688, 'longitude': -74.09075}",False,Listing by: Revolution Realty Group,SINGLE_FAMILY,2,1,528,528,350000,1742.4,sqft,1,394400,FOR_SALE,FOR_SALE
8,31501878,https://www.zillow.com/homedetails/84-Jane-St-New-York-NY-10014/31501878_zpid/,https://photos.zillowstatic.com/fp/fe270ce86f1227ad332bd0f3085bcd93-p_e.jpg,"84 Jane St, New York, NY 10014","$30,000,000",30000000,"{'latitude': 40.73797, 'longitude': -74.00735}",False,Listing by: Douglas Elliman,SINGLE_FAMILY,6,8,6000,6000,14055000,,,432,,FOR_SALE,FOR_SALE
8,455162605,https://www.zillow.com/homedetails/115-Ashland-Pl-APT-16A-Brooklyn-NY-11201/455162605_zpid/,https://photos.zillowstatic.com/fp/e586e3f36fec917f6f0389e66b6cd430-p_e.jpg,"115 Ashland Pl APT 16A, Brooklyn, NY 11201","$775,000",775000,"{'latitude': 40.692783, 'longitude': -73.97886}",False,Listing by: SERHANT.,CONDO,2,1,1000,1000,,,,9,,FOR_SALE,FOR_SALE
8,2055545804,https://www.zillow.com/homedetails/150-Barrow-St-New-York-NY-10014/2055545804_zpid/,https://photos.zillowstatic.com/fp/81692cb2a38fc160a9b74af5626d5aa1-p_e.jpg,"150 Barrow St, New York, NY 10014","$19,850,000",19850000,"{'latitude': 40.73208, 'longitude': -74.00993}",False,Listing by: Elegran,CONDO,3,5,4287,4287,992132,,,81,,FOR_SALE,FOR_SALE
8,455337162,https://www.zillow.com/homedetails/150-14-Geothals-Ave-45F-Jamaica-NY-11435/455337162_zpid/,https://photos.zillowstatic.com/fp/fd9b5a8dd493cc3e47aa829d6ea39de3-p_e.jpg,"150-14 Geothals Ave #45F, Jamaica, NY 11435","$165,000",165000,"{'latitude': 40.717487, 'longitude': -73.811264}",False,Listing by: Coldwell Banker American Homes,CONDO,1,1,750,750,,,,1,,FOR_SALE,FOR_SALE
8,219885463,https://www.zillow.com/homedetails/155-15-79th-St-183-Howard-Beach-NY-11414/219885463_zpid/,https://photos.zillowstatic.com/fp/5e25240b43b784f804543c08ceecde15-p_e.jpg,"15515 79th Street #183, Howard Beach, NY 11414","$425,999",425999,"{'latitude': 40.66353, 'longitude': -73.85426}",False,Listing by: Concrete Jungle NYC Realty,CONDO,3,2,1050,1050,,,,26,,FOR_SALE,FOR_SALE
8,30740370,https://www.zillow.com/homedetails/2635-Hubbard-St-Brooklyn-NY-11235/30740370_zpid/,https://photos.zillowstatic.com/fp/fa3efe7692bf1047ffb0032a1e8ff8e0-p_e.jpg,"2635 Hubbard St, Brooklyn, NY 11235","$749,000",749000,"{'latitude': 40.58617, 'longitude': -73.96256}",False,Listing by: JACOB GOLD REALTY INC,SINGLE_FAMILY,3,2,1604,1604,982000,1600,sqft,0,736000,FOR_SALE,FOR_SALE
8,245084837,https://www.zillow.com/homedetails/214-W-85th-St-APT-4W-New-York-NY-10024/245084837_zpid/,https://photos.zillowstatic.com/fp/a473f376be09cae187e5c53c799d2e7f-p_e.jpg,"214 W 85th St APT 4W, New York, NY 10024","$1,495,000",1495000,"{'latitude': 40.78737, 'longitude': -73.97662}",False,Listing by: Douglas Elliman,CONDO,3,2,0,0,,,,6,,FOR_SALE,FOR_SALE
8,2069657439,https://www.zillow.com/homedetails/814-Tilden-St-STK-Bronx-NY-10467/2069657439_zpid/,https://photos.zillowstatic.com/fp/4f0446d2290171c675811a45ecbd4e02-p_e.jpg,"814 Tilden Street #STK-B, Bronx, NY 10467","$160,000",160000,"{'latitude': 40.876495, 'longitude': -73.861275}",False,Listing by: Keller Williams Realty NYC Grp,CONDO,2,1,1000,1000,,,,9,,FOR_SALE,FOR_SALE
8,79716554,https://www.zillow.com/homedetails/24-Monroe-Pl-Brooklyn-NY-11201/79716554_zpid/,https://photos.zillowstatic.com/fp/ed76fac44a7af9aec7677cb4b2f52ed7-p_e.jpg,"24 Monroe Pl, Brooklyn, NY 11201","$995,000",995000,"{'latitude': 40.696373, 'longitude': -73.992325}",False,Listing by: Compass,CONDO,2,2,1236,1236,,,,130,,FOR_SALE,FOR_SALE
